latitude,longitude,rwi,error
2.0320445,103.3044434,0.789,0.569
1.1974226,110.2258301,-0.450,0.490
1.5049538,103.4582520,0.268,0.512
4.2039864,101.9641113,-0.061,0.524
6.5663889,117.2790527,-1.166,0.420
3.2173020,101.7663574,0.822,0.569
2.4492049,111.5881348,0.036,0.515
5.9766803,100.3820801,0.343,0.547
5.8236865,101.9421387,0.272,0.524
2.3174830,102.1179199,-0.131,0.512
5.7581050,117.9821777,-0.646,0.482
4.9048867,100.6237793,-0.501,0.546
6.1951683,116.7736816,-0.048,0.498
5.3425828,116.4440918,0.040,0.562
1.8563646,103.0627441,0.066,0.550
1.6147764,104.0954590,0.357,0.544
5.8455454,102.4035645,0.594,0.565
5.3425828,100.5358887,1.087,0.565
5.3207052,103.0187988,0.027,0.518
7.2861900,117.0812988,-0.800,0.515
1.7904800,111.3024902,0.192,0.537
1.9002862,111.3244629,-0.752,0.495
2.3174830,114.7082520,-0.637,0.424
4.6640299,118.1140137,-0.163,0.564
6.8718928,116.6418457,-0.256,0.530
5.3644596,102.8869629,0.590,0.548
3.2173020,113.6096191,-0.541,0.520
5.2113056,100.4699707,0.901,0.527
4.4888091,100.8874512,-0.397,0.525
2.7345569,102.5134277,-0.730,0.549
1.9442068,103.4362793,0.297,0.524
4.3135463,100.7556152,-0.333,0.539
2.4272521,112.2692871,-0.116,0.492
2.1637921,111.7419434,-0.008,0.495
3.2173020,101.4147949,0.214,0.547
2.3174830,103.0407715,0.312,0.495
5.6050520,117.6965332,-0.447,0.481
2.9540126,102.9748535,0.134,0.526
2.6248138,101.8542480,-0.312,0.537
1.7904800,104.0734863,-0.441,0.517
4.3135463,101.1730957,-0.370,0.562
5.1237722,100.5578613,-0.121,0.510
6.1077838,116.4001465,0.342,0.503
3.5243866,101.1730957,-0.095,0.514
5.6925158,116.3562012,0.102,0.531
6.1733235,102.1398926,0.314,0.538
3.1295462,112.9943848,-0.058,0.520
1.9881263,112.2473145,-0.101,0.462
2.8223442,102.2717285,0.414,0.537
6.1514779,116.2463379,0.792,0.538
1.1754546,110.6433105,0.047,0.524
4.5107140,103.2165527,-0.307,0.488
4.7078283,100.9094238,-0.347,0.518
1.1315182,110.3576660,0.008,0.513
1.6147764,110.1379395,-0.595,0.505
4.7516240,117.8723145,0.082,0.581
4.9486696,101.7883301,-0.394,0.504
1.5269188,110.5334473,-0.020,0.511
1.2852926,111.5002441,0.396,0.482
5.8018269,102.4035645,0.272,0.542
2.4052990,111.3464355,-0.054,0.586
6.7409861,117.1252441,-0.278,0.502
6.7409861,117.0373535,0.011,0.529
5.5613152,118.2678223,-0.561,0.500
6.3043786,100.6896973,-0.105,0.579
3.7875216,102.0080566,0.286,0.506
2.5150610,111.6979980,-0.672,0.440
5.4519589,116.5759277,-0.207,0.546
3.0856655,112.9284668,-0.338,0.510
4.4230904,118.4655762,0.035,0.521
3.2611771,101.6564941,0.844,0.500
4.9267785,103.3483887,0.361,0.535
3.9629009,100.9533691,-0.163,0.521
6.2388552,100.7116699,0.851,0.543
5.3425828,100.5578613,0.000,0.563
5.2988268,118.2678223,-1.048,0.487
3.0417830,113.8513184,-0.412,0.473
6.8282612,117.0812988,-0.051,0.571
4.3573658,100.9533691,0.763,0.579
4.2916356,101.1291504,-0.231,0.532
5.8674033,116.2463379,0.211,0.469
3.0198411,113.8732910,-0.588,0.460
3.1953637,113.3898926,-0.321,0.509
5.7799663,117.7624512,0.035,0.518
1.7685179,103.7438965,-0.425,0.526
3.0417830,101.4367676,0.906,0.506
5.1456567,116.1145020,-0.776,0.527
5.1237722,115.9167480,0.244,0.511
1.2633253,111.4562988,0.019,0.547
1.8563646,103.4802246,-0.439,0.528
5.8674033,100.6677246,-0.263,0.526
1.2852926,110.4455566,0.183,0.524
3.4585910,101.5246582,0.007,0.582
3.5901776,113.6315918,-0.082,0.483
1.6367402,104.0734863,-0.160,0.539
1.3072596,113.6755371,-0.661,0.411
5.1018870,100.5358887,0.267,0.536
4.2916356,100.7556152,0.178,0.568
6.2825384,117.1911621,-0.404,0.424
1.7245930,111.1926270,-0.622,0.519
4.9048867,115.3454590,-0.250,0.540
6.4354006,100.7116699,-0.412,0.510
3.3708564,113.9831543,-0.478,0.520
3.1295462,102.9528809,-0.280,0.492
1.3951258,110.1599121,-0.332,0.518
2.8662354,102.2717285,0.215,0.541
6.3698938,100.3601074,0.339,0.540
4.0724942,113.8513184,-0.177,0.520
5.9111167,116.5319824,-0.270,0.484
5.1018870,118.4216309,-0.525,0.527
1.7245930,103.8537598,0.141,0.548
3.9848207,113.9831543,-0.264,0.519
2.6028640,112.3791504,-0.425,0.486
4.1820725,103.2604980,-0.488,0.484
2.2296616,102.1398926,0.513,0.567
1.7904800,103.0187988,-0.066,0.521
3.2173020,102.4035645,-0.241,0.544
5.5613152,101.4147949,-0.262,0.520
2.9320690,103.1506348,-0.328,0.506
1.2193903,110.9069824,-0.038,0.527
5.4300853,117.7404785,-0.612,0.465
2.6248138,114.4885254,-0.556,0.408
6.4354006,117.4328613,-0.284,0.551
6.3043786,100.5798340,-0.058,0.515
6.9155204,116.7517090,0.393,0.533
5.6487856,100.6896973,-0.038,0.545
3.6778914,103.0187988,0.872,0.535
2.9759559,101.8981934,-0.318,0.554
1.5708481,110.7751465,-0.075,0.495
5.1675404,115.6530762,-0.740,0.490
5.9111167,117.7844238,-0.602,0.535
5.1894234,100.5358887,0.283,0.561
3.0417830,101.8762207,-0.098,0.533
1.2633253,110.4016113,-1.159,0.499
3.4805234,101.6125488,-0.426,0.496
4.4888091,114.9060059,0.319,0.551
5.5831840,102.2497559,0.377,0.533
2.6248138,112.2692871,0.074,0.517
4.4011829,100.7775879,-0.243,0.536
1.7026302,110.3356934,0.036,0.515
3.4805234,101.5466309,0.086,0.473
5.3207052,100.5798340,-0.418,0.528
1.1095498,110.6213379,0.275,0.506
5.5613152,102.8869629,0.502,0.502
6.4790672,116.7077637,-0.863,0.535
1.3731595,110.4235840,0.224,0.530
5.3425828,115.3674316,-0.511,0.587
5.2113056,100.4919434,1.149,0.545
1.0436434,111.4343262,-0.229,0.498
1.5488836,110.2258301,0.268,0.528
5.9329721,117.8723145,-0.630,0.475
1.2193903,111.0168457,-0.035,0.435
5.3425828,115.7409668,0.795,0.580
3.0856655,113.1481934,0.272,0.524
5.5613152,100.4479980,0.493,0.512
5.6269192,100.3820801,-0.125,0.634
4.3573658,118.0041504,-0.492,0.533
6.1296313,116.2463379,0.025,0.561
3.1514858,113.6755371,-0.595,0.492
2.1198775,111.3244629,0.255,0.568
3.1734250,101.9860840,-0.102,0.569
3.4805234,102.5134277,0.109,0.530
4.5764249,118.2019043,-0.276,0.487
5.4300853,102.9089355,0.000,0.528
3.9409805,102.2058105,0.544,0.537
4.5983271,101.1730957,0.044,0.554
2.7565043,102.4475098,-0.526,0.503
3.5682478,113.8293457,-0.288,0.569
5.9329721,102.3596191,-0.020,0.540
5.1675404,101.9201660,-0.026,0.472
4.5326183,118.8391113,-0.243,0.574
5.1237722,100.6237793,0.568,0.608
5.7362428,116.3781738,0.274,0.557
2.5589632,112.3352051,-0.022,0.511
5.9111167,100.5139160,0.378,0.547
6.4354006,100.3161621,0.703,0.537
1.5049538,110.0280762,0.018,0.594
1.3292264,110.0061035,0.754,0.561
3.1514858,113.2360840,-0.238,0.466
4.2916356,103.2385254,0.344,0.538
3.4805234,102.9748535,0.308,0.537
6.6755194,117.1032715,-0.046,0.547
5.6269192,100.8215332,0.094,0.537
1.9661667,112.9064941,-0.210,0.492
4.6421296,101.4587402,0.527,0.543
6.1077838,100.3601074,0.897,0.517
3.7875216,100.9973145,0.577,0.521
2.6906608,112.5988770,0.053,0.548
2.7126091,101.7883301,0.572,0.559
4.4669035,101.0192871,1.434,0.552
2.5150610,112.9724121,0.008,0.426
4.5983271,100.9313965,-0.880,0.553
3.0856655,112.8625488,0.182,0.486
2.4272521,111.8957520,-0.008,0.592
4.6859294,100.9753418,0.536,0.477
2.4931093,102.7551270,-0.262,0.491
2.1637921,103.8757324,-0.088,0.486
1.6147764,110.3356934,0.862,0.542
3.1514858,101.5466309,1.095,0.553
1.9881263,112.5329590,-0.158,0.477
2.7345569,103.5461426,-0.201,0.493
3.5024552,101.1071777,0.829,0.576
1.4390576,110.0720215,-0.022,0.563
1.0875811,111.0607910,0.125,0.505
4.8829942,101.8981934,-0.059,0.529
2.6687122,102.2937012,0.518,0.508
5.0362268,118.3337402,1.297,0.526
4.5107140,118.4216309,0.133,0.505
5.2988268,115.5651855,-0.034,0.516
2.0100856,111.2805176,-0.844,0.473
5.1237722,100.8435059,0.395,0.548
1.8344033,111.6101074,-0.568,0.505
1.9661667,111.6979980,-1.245,0.433
4.7297265,114.8181152,0.324,0.552
1.8783255,104.0515137,-0.137,0.500
6.9373327,116.7517090,0.336,0.489
1.7685179,103.4143066,-0.060,0.501
5.0143386,102.1618652,-0.013,0.533
4.8392069,100.9313965,-0.168,0.542
3.6340356,101.0192871,0.551,0.526
5.6706511,102.6013184,0.232,0.532
2.1418349,111.3024902,-0.209,0.503
1.6587038,103.6340332,0.730,0.565
4.2258996,100.5798340,0.717,0.561
3.8971380,103.1506348,0.187,0.548
3.0417830,113.7634277,-0.497,0.471
3.1734250,101.4147949,0.454,0.546
1.5928123,111.4782715,-0.872,0.477
1.7026302,103.2165527,-0.021,0.522
6.5008990,117.3889160,-0.191,0.579
3.8313699,103.3483887,1.021,0.510
5.8018269,117.7404785,-0.450,0.488
4.1382430,114.0490723,0.423,0.491
3.3927908,101.8542480,0.152,0.503
5.7362428,102.4255371,0.223,0.521
3.5243866,101.0852051,0.966,0.528
4.6202287,101.1291504,1.258,0.569
5.1456567,118.1359863,-0.522,0.468
2.0100856,103.0627441,0.613,0.517
3.8752158,101.9860840,-0.679,0.524
5.0143386,115.9387207,0.355,0.538
1.5049538,111.6760254,-0.478,0.544
4.7954168,100.7556152,-0.228,0.538
6.3480564,116.3781738,-0.560,0.541
1.6367402,111.4123535,-0.180,0.491
1.4390576,110.0500488,-0.151,0.454
6.0859354,117.3229980,-0.479,0.443
3.5901776,101.5686035,-0.691,0.556
1.7904800,111.1267090,0.187,0.544
4.5326183,101.1511230,0.533,0.528
1.8563646,111.5441895,-0.232,0.508
5.8455454,102.2058105,-0.093,0.546
5.9766803,116.5539551,1.098,0.531
5.4957038,100.9533691,0.295,0.477
2.8223442,101.5905762,0.321,0.545
5.2331870,118.2897949,-0.547,0.516
4.2258996,103.1286621,-0.290,0.512
2.3394375,102.4255371,-0.237,0.537
5.9985331,117.9821777,-0.477,0.567
1.1534865,111.2585449,-0.373,0.515
5.2550677,116.1145020,-0.829,0.457
2.1637921,103.4362793,-0.343,0.476
5.6269192,102.2058105,0.288,0.537
1.9881263,102.6892090,0.273,0.495
1.5928123,103.6999512,0.214,0.546
1.9661667,112.8625488,-0.432,0.443
4.0286586,114.4006348,-0.453,0.519
1.6806671,103.7658691,-0.871,0.568
4.3135463,101.8103027,-0.698,0.518
2.8003980,102.8430176,-1.027,0.543
5.9766803,117.5207520,-0.564,0.446
3.5682478,113.8073730,-0.828,0.513
4.9048867,116.4660645,-0.189,0.545
5.1456567,118.0041504,-0.363,0.446
1.4390576,111.4562988,-0.169,0.568
5.0581143,118.8171387,-0.273,0.564
5.9548266,116.5759277,-0.364,0.558
2.4272521,112.0935059,-0.106,0.502
5.0581143,118.4655762,-0.684,0.486
6.1077838,117.0812988,-0.634,0.463
4.8392069,103.4143066,0.628,0.499
2.3394375,102.8649902,-0.484,0.529
4.9924497,103.1506348,-0.232,0.522
5.2331870,119.2565918,-0.183,0.453
4.7297265,115.4113770,-0.707,0.477
1.1974226,110.3576660,0.297,0.523
5.5175751,118.5534668,-0.414,0.571
3.5901776,103.3483887,0.577,0.523
4.1820725,102.0959473,0.116,0.537
4.3792747,101.0632324,0.343,0.529
4.8392069,102.0080566,-0.156,0.551
2.7345569,103.4802246,-0.020,0.519
4.2697242,101.8322754,-0.143,0.507
5.4082108,115.8508301,-0.332,0.553
5.4957038,115.5212402,-0.405,0.492
5.6925158,102.1618652,0.296,0.538
5.6487856,101.8762207,0.657,0.530
5.9111167,117.7624512,-0.309,0.524
1.1754546,111.6101074,-0.266,0.488
4.9267785,101.9860840,-0.188,0.521
5.3863356,100.5578613,0.984,0.562
1.1974226,111.0168457,-0.503,0.455
6.1951683,117.5207520,-0.798,0.457
4.4449973,118.6193848,0.594,0.552
4.9924497,103.0187988,-0.525,0.531
4.5764249,118.4436035,-0.233,0.510
5.8892605,117.8723145,-0.288,0.508
5.7799663,100.3601074,0.535,0.541
5.9766803,116.7297363,-0.120,0.497
3.1734250,113.2580566,-0.255,0.535
2.8442900,111.8737793,0.066,0.537
5.3644596,116.9714355,-0.339,0.580
3.4585910,102.0300293,-0.026,0.495
5.1018870,116.4660645,-0.274,0.490
5.3207052,116.2023926,-0.214,0.560
2.1198775,102.5573730,0.736,0.537
4.7297265,117.8942871,-0.650,0.490
4.3135463,118.0920410,0.004,0.526
3.2173020,101.5026855,0.977,0.535
3.5682478,101.8981934,0.528,0.524
6.4572344,117.0593262,-0.605,0.456
2.7565043,102.3596191,-0.084,0.529
1.5488836,114.1149902,-0.647,0.440
1.9661667,102.8210449,0.433,0.514
5.5613152,115.6091309,0.743,0.551
3.5024552,102.4475098,0.741,0.533
1.8783255,103.9416504,-0.212,0.494
5.3207052,118.2897949,-0.808,0.470
5.5394455,100.6896973,0.451,0.540
5.3644596,116.1584473,0.810,0.571
4.5326183,101.1730957,0.120,0.570
1.2413579,110.5554199,-0.383,0.551
2.5809138,102.0739746,-0.168,0.541
5.3425828,102.9309082,-0.251,0.530
5.9111167,101.5905762,-1.020,0.458
6.4135660,100.4699707,0.183,0.525
5.3207052,116.0266113,-0.643,0.517
2.6906608,101.7443848,0.369,0.538
3.8532931,103.3044434,0.714,0.578
5.8018269,101.4147949,-0.088,0.489
6.0640861,116.1804199,0.830,0.559
1.1095498,111.6320801,-0.632,0.470
5.7143797,100.5798340,0.066,0.538
3.2611771,101.7443848,0.847,0.577
2.3833455,111.2805176,-0.533,0.457
5.3207052,116.5100098,-0.725,0.490
5.6706511,117.1691895,-0.474,0.481
6.7191648,117.2131348,-0.743,0.552
6.4572344,116.4440918,-0.042,0.540
2.8662354,102.3156738,-0.277,0.507
6.1951683,117.2351074,0.068,0.499
4.1820725,102.4035645,-0.350,0.518
1.1315182,110.2697754,-0.301,0.478
2.2955282,111.8298340,1.106,0.516
4.4230904,118.6633301,-0.082,0.549
1.1095498,111.5222168,-0.601,0.455
6.0203850,117.9602051,-0.476,0.476
1.0436434,110.6652832,-0.205,0.506
5.9548266,116.6198730,0.197,0.503
4.3573658,117.8942871,0.300,0.566
4.5326183,100.6237793,-0.254,0.535
2.2296616,102.4694824,0.000,0.529
2.7565043,114.2687988,-0.422,0.419
4.6202287,118.3117676,-0.514,0.517
5.3644596,116.2023926,0.158,0.558
5.1675404,103.0847168,0.921,0.542
1.0216743,110.8190918,-0.146,0.476
3.8094460,103.2604980,0.909,0.556
2.6028640,112.4230957,-0.935,0.512
3.5901776,102.2058105,0.389,0.520
5.0581143,117.3669434,-0.130,0.430
3.2173020,101.6564941,1.429,0.510
1.9881263,103.3703613,0.470,0.563
5.6269192,101.0852051,-0.066,0.523
5.4082108,102.9968262,0.461,0.536
4.0286586,101.2609863,-0.423,0.527
4.6859294,117.9602051,-0.094,0.573
2.0759616,102.6013184,0.564,0.551
1.5488836,110.3796387,0.838,0.505
3.6998186,103.0847168,0.172,0.533
6.1296313,102.3815918,-0.481,0.577
2.9978987,102.0520020,0.297,0.533
3.7655967,103.1066895,-0.399,0.567
5.4738318,115.8288574,-0.601,0.519
3.0417830,114.1369629,-0.164,0.492
3.3050503,101.4587402,0.548,0.551
2.8662354,112.8405762,0.303,0.553
4.5545219,101.3049316,0.074,0.468
5.9766803,100.5139160,0.522,0.550
5.8018269,116.0266113,0.770,0.556
4.0286586,114.3566895,-0.585,0.501
5.4957038,117.7624512,-0.320,0.479
4.6859294,116.5979004,-0.763,0.555
1.5928123,103.3703613,0.214,0.527
6.5227299,116.9714355,-0.582,0.576
5.9766803,118.0041504,0.303,0.544
4.4669035,114.9060059,-0.282,0.504
1.3072596,110.5114746,-0.599,0.520
4.0724942,114.3566895,-0.668,0.493
1.4390576,111.4343262,0.015,0.509
4.0944111,103.3923340,0.315,0.548
5.1894234,103.0847168,0.763,0.538
5.5394455,118.2238770,-0.058,0.455
2.5809138,102.1398926,-0.445,0.530
1.5928123,103.7658691,0.332,0.584
1.6147764,113.1042480,-0.373,0.526
2.1857489,111.2365723,-0.261,0.510
2.0759616,111.8078613,-0.318,0.478
4.5545219,118.5314941,-0.031,0.509
5.0143386,102.0300293,-0.031,0.533
6.6318701,117.0593262,-0.705,0.498
1.3731595,110.2697754,0.020,0.485
1.9661667,111.5002441,-0.216,0.512
5.6706511,117.7624512,-0.146,0.495
5.7581050,102.4255371,0.012,0.530
3.3050503,114.7741699,-0.136,0.546
2.6687122,112.8186035,-0.915,0.468
5.9766803,116.2463379,-0.422,0.620
5.7362428,102.2058105,0.519,0.523
4.4888091,118.5534668,0.774,0.564
2.5809138,101.8762207,-0.174,0.502
2.9759559,112.3352051,-0.156,0.522
3.3708564,113.8732910,-0.543,0.567
5.0800010,101.8762207,-0.123,0.525
5.9111167,102.0300293,-0.212,0.557
5.2331870,118.2019043,-0.449,0.532
5.4957038,102.2717285,0.352,0.530
5.5175751,115.8508301,0.345,0.497
3.5463174,103.3923340,1.289,0.572
3.5024552,102.4255371,0.343,0.510
6.9591440,116.7297363,-0.302,0.539
1.4610233,103.4143066,0.341,0.517
5.7581050,118.2019043,-1.028,0.504
5.3644596,115.7409668,0.625,0.554
2.0759616,112.9064941,-0.348,0.410
5.3425828,118.9929199,-0.568,0.512
1.5488836,104.2272949,0.731,0.558
5.9766803,100.4919434,0.734,0.555
6.1514779,116.8395996,-0.368,0.444
4.0505767,103.1066895,-0.078,0.550
5.3644596,118.7731934,-0.487,0.449
4.0505767,101.8981934,-0.148,0.512
4.4011829,118.0041504,-0.648,0.483
1.9442068,112.5329590,-0.137,0.438
5.5613152,118.2458496,-0.831,0.511
4.5545219,101.2170410,-0.661,0.511
4.8829942,101.9201660,-0.232,0.489
2.0100856,111.5222168,-0.436,0.517
5.9329721,100.5139160,-0.004,0.526
2.9320690,113.7854004,-0.647,0.496
3.5243866,101.1291504,-0.150,0.523
4.6421296,103.3703613,-0.086,0.564
5.5394455,115.9826660,0.259,0.474
5.1018870,119.1027832,-0.767,0.497
5.3863356,116.2683105,-0.689,0.469
3.2831139,113.0603027,-0.435,0.615
2.9759559,114.1809082,-0.494,0.510
2.8442900,101.8542480,0.649,0.537
2.6028640,112.5549316,-0.559,0.486
5.6050520,100.7556152,-0.020,0.540
2.8662354,102.3376465,0.300,0.495
6.0422360,100.7775879,0.099,0.542
5.6706511,102.5354004,-0.086,0.539
2.0979197,113.1701660,-0.555,0.499
4.5326183,103.4582520,0.389,0.534
5.9766803,116.2023926,0.157,0.547
4.9924497,118.5314941,0.035,0.565
4.2916356,100.9973145,-0.519,0.519
4.4888091,101.4367676,-0.735,0.548
5.6269192,116.0046387,-0.458,0.530
5.7799663,116.4221191,-0.390,0.508
3.0198411,103.3923340,-0.226,0.501
4.9924497,102.9748535,0.057,0.526
2.6687122,101.9421387,0.669,0.520
1.4170918,110.2697754,-0.200,0.534
5.1675404,116.2463379,0.125,0.528
2.2516175,102.2277832,0.907,0.552
1.8124418,111.1047363,-0.069,0.548
2.5150610,113.3898926,-0.459,0.549
4.8611009,118.1140137,-0.336,0.496
2.4272521,111.3464355,0.088,0.530
4.4011829,118.4436035,-0.798,0.489
3.4585910,102.1838379,-0.434,0.546
2.9101249,102.8869629,0.136,0.555
2.5150610,101.9641113,0.630,0.548
6.3480564,117.1691895,-0.916,0.445
5.6706511,102.2058105,0.079,0.533
5.8018269,117.9162598,-0.260,0.505
4.4011829,117.4548340,-0.925,0.486
1.7904800,109.7204590,-0.664,0.483
6.6318701,100.2941895,0.269,0.496
2.8662354,101.5026855,0.986,0.565
4.5326183,114.8840332,-0.310,0.469
2.3174830,102.1838379,0.230,0.526
5.7143797,102.0520020,0.370,0.515
3.0637244,113.3898926,-0.873,0.524
4.6640299,103.3264160,0.437,0.552
5.8018269,100.6677246,0.473,0.551
1.7026302,103.3264160,-0.520,0.536
5.1237722,115.6311035,0.906,0.579
6.2170122,116.2902832,0.242,0.485
6.5008990,100.4699707,0.335,0.547
2.3174830,102.4255371,0.961,0.562
4.1820725,100.7336426,-0.279,0.534
4.9486696,118.5974121,-0.071,0.537
4.2916356,117.5866699,-1.086,0.490
2.7784514,103.5021973,0.125,0.540
5.8018269,117.2131348,-0.381,0.565
5.2331870,116.4221191,-0.148,0.475
5.6487856,117.9382324,-0.563,0.620
6.4572344,100.1623535,0.618,0.570
5.5831840,118.2019043,-0.866,0.544
1.7465556,111.3244629,0.610,0.552
4.5983271,118.1140137,-0.435,0.541
4.5983271,100.8654785,-0.299,0.536
2.2516175,102.6232910,0.392,0.509
2.3174830,111.6540527,0.324,0.484
5.3644596,115.6750488,0.129,0.548
5.7143797,100.9094238,0.923,0.541
5.8236865,102.4035645,1.248,0.560
1.4390576,110.1599121,0.332,0.551
4.9486696,102.4255371,-0.061,0.498
1.4829887,104.0734863,-0.235,0.545
6.2388552,117.5207520,-0.213,0.588
5.3207052,115.8068848,-0.866,0.516
6.3698938,116.4221191,1.200,0.557
4.2916356,117.8942871,0.805,0.587
6.6536952,117.3889160,-0.055,0.559
4.7516240,100.7336426,0.300,0.541
5.6706511,115.9826660,-0.279,0.502
6.6536952,117.4987793,0.149,0.530
6.5663889,116.7077637,0.526,0.568
2.6248138,102.6452637,-0.601,0.486
4.5764249,100.9094238,-0.055,0.531
5.2331870,117.6965332,-0.398,0.469
1.3292264,110.4455566,-0.475,0.488
6.5008990,116.7077637,0.178,0.567
4.5545219,118.2019043,-0.155,0.484
5.9329721,102.3376465,0.459,0.548
4.3135463,101.6345215,-0.611,0.498
1.9881263,104.0734863,-0.050,0.536
3.2173020,101.4587402,0.451,0.537
5.2113056,117.8063965,0.218,0.572
5.6487856,117.0593262,-0.542,0.538
5.7362428,118.2019043,-0.442,0.488
5.1237722,100.6677246,-0.356,0.533
3.8313699,102.3376465,-0.538,0.510
5.5394455,101.8762207,-0.878,0.497
6.8064439,117.1691895,-0.675,0.494
5.6050520,102.2277832,-0.605,0.534
6.3480564,116.7517090,-0.468,0.550
3.6998186,101.0192871,-0.088,0.521
5.6269192,117.0812988,0.064,0.516
5.8018269,100.4479980,-0.325,0.551
3.1734250,113.2141113,-0.077,0.520
5.2769476,115.8068848,-0.864,0.498
1.9881263,111.4123535,0.036,0.486
5.9548266,102.3376465,0.120,0.539
3.0417830,101.4147949,1.082,0.518
4.5983271,118.0261230,-0.979,0.466
5.3644596,102.7770996,0.164,0.513
2.1198775,102.8430176,-0.310,0.513
5.7581050,102.6452637,0.514,0.574
4.2697242,101.3269043,0.346,0.509
2.6028640,102.8869629,0.058,0.537
2.1418349,103.2385254,0.671,0.538
2.6028640,112.2912598,-0.664,0.481
1.6806671,104.2053223,0.438,0.535
3.2831139,101.3049316,0.669,0.526
4.2478122,101.0192871,0.211,0.546
5.2113056,103.2165527,0.043,0.544
3.7217452,113.9172363,-0.346,0.520
7.1553996,117.0812988,-0.172,0.538
2.0759616,112.0275879,-0.151,0.494
5.4957038,102.2058105,0.128,0.545
1.1534865,110.4895020,-0.278,0.526
3.0417830,101.8103027,0.463,0.565
2.2955282,102.2497559,0.724,0.549
1.7026302,103.0847168,0.372,0.514
2.6028640,102.2497559,-0.397,0.540
2.5150610,114.5324707,-0.195,0.430
5.6269192,101.6784668,-0.113,0.479
5.0143386,116.5100098,0.101,0.421
3.9848207,100.9313965,-0.292,0.541
4.0505767,100.9973145,-0.566,0.524
5.2769476,119.1247559,-0.167,0.545
4.2478122,101.8322754,-0.496,0.531
2.3394375,103.0407715,-0.085,0.496
2.3613917,102.0959473,1.036,0.559
2.5150610,102.4694824,0.213,0.520
1.9881263,102.6452637,-0.069,0.531
1.3292264,111.6101074,0.201,0.497
6.2388552,100.2282715,-0.222,0.534
5.7143797,117.2570801,-0.831,0.464
6.5445599,100.2722168,0.652,0.532
5.8455454,102.2937012,-0.067,0.528
5.0143386,118.8171387,-0.791,0.534
5.7581050,103.0187988,0.541,0.532
6.4354006,116.4440918,0.146,0.506
1.9661667,112.0275879,-0.505,0.474
2.7565043,102.9089355,-0.598,0.504
3.5024552,101.6125488,0.442,0.552
1.9661667,114.7082520,-0.424,0.466
2.4272521,112.2033691,0.073,0.506
5.3863356,115.4333496,0.041,0.503
5.2331870,116.3562012,-0.278,0.581
5.8674033,116.1584473,-0.427,0.534
2.6687122,111.4782715,-0.270,0.504
2.8442900,101.4147949,0.361,0.542
3.3489215,101.5466309,0.687,0.516
4.0067400,103.3044434,0.499,0.497
2.5809138,112.6867676,-0.677,0.410
3.9190595,100.7116699,-0.176,0.517
4.9705600,115.5212402,0.324,0.519
3.7655967,103.2604980,1.251,0.568
3.9409805,100.8654785,0.494,0.552
5.8892605,100.4479980,0.113,0.531
6.0203850,102.3596191,0.663,0.533
3.6998186,101.1291504,-0.559,0.531
1.2852926,110.6652832,-0.285,0.512
4.2258996,100.8874512,-0.071,0.513
3.8971380,102.4255371,-0.080,0.527
4.5983271,118.6853027,-0.148,0.590
